fecha,cod_municipio,municipio,cod_distrito,distrito,cod_barrio,barrio,num_personas,num_personas_hombres,num_personas_mujeres
2024-01-01T00:00:00Z,28079,madrid,2,arganzuela,22,acacias,36.475,16.823,19.652
2024-01-01T00:00:00Z,28079,madrid,2,arganzuela,23,chopera,20.256,9.242,11.014
2024-01-01T00:00:00Z,28079,madrid,2,arganzuela,24,legazpi,19.858,9.712,10.146
2024-01-01T00:00:00Z,28079,madrid,2,arganzuela,25,delicias,29.465,13.888,15.577
2024-01-01T00:00:00Z,28079,madrid,2,arganzuela,26,palos de la frontera,25.79,12.112,13.678
2024-01-01T00:00:00Z,28079,madrid,2,arganzuela,27,atocha,2.047,996,1.051
2024-01-01T00:00:00Z,28079,madrid,3,retiro,31,pacifico,33.743,15.154,18.589
2024-01-01T00:00:00Z,28079,madrid,3,retiro,32,adelfas,19.025,8.854,10.171
2024-01-01T00:00:00Z,28079,madrid,3,retiro,33,estrella,22.774,10.454,12.32
2024-01-01T00:00:00Z,28079,madrid,3,retiro,34,ibiza,22.01,9.723,12.287
2024-01-01T00:00:00Z,28079,madrid,3,retiro,35,los jeronimos,6.934,3.245,3.689
2024-01-01T00:00:00Z,28079,madrid,3,retiro,36,nino jesus,15.271,6.909,8.362
2024-01-01T00:00:00Z,28079,madrid,4,salamanca,41,recoletos,15.845,7.136,8.709
2024-01-01T00:00:00Z,28079,madrid,4,salamanca,42,goya,30.381,13.219,17.162
2024-01-01T00:00:00Z,28079,madrid,4,salamanca,43,fuente del berro,21.449,9.433,12.016
2024-01-01T00:00:00Z,28079,madrid,4,salamanca,44,guindalera,42.905,19.531,23.374
2024-01-01T00:00:00Z,28079,madrid,4,salamanca,45,lista,21.506,9.315,12.191
2024-01-01T00:00:00Z,28079,madrid,4,salamanca,46,castellana,17.692,7.74,9.952
2024-01-01T00:00:00Z,28079,madrid,5,chamartin,51,el viso,17.545,7.917,9.628
2024-01-01T00:00:00Z,28079,madrid,5,chamartin,52,prosperidad,36.961,16.53,20.431
2024-01-01T00:00:00Z,28079,madrid,5,chamartin,53,ciudad jardin,18.928,8.402,10.526
2024-01-01T00:00:00Z,28079,madrid,5,chamartin,54,hispanoamerica,32.014,14.453,17.561
2024-01-01T00:00:00Z,28079,madrid,5,chamartin,55,nueva espana,25.043,11.312,13.731
2024-01-01T00:00:00Z,28079,madrid,5,chamartin,56,castilla,17.62,8.246,9.374
2024-01-01T00:00:00Z,28079,madrid,6,tetuan,61,bellas vistas,30.531,14.018,16.513
2024-01-01T00:00:00Z,28079,madrid,6,tetuan,62,cuatro caminos,35.723,16.02,19.703
2024-01-01T00:00:00Z,28079,madrid,6,tetuan,63,castillejos,21.256,9.619,11.637
2024-01-01T00:00:00Z,28079,madrid,6,tetuan,64,almenara,24.09,11.272,12.818
2024-01-01T00:00:00Z,28079,madrid,6,tetuan,65,valdeacederas,27.798,13.024,14.774
2024-01-01T00:00:00Z,28079,madrid,6,tetuan,66,berruguete,26.813,12.119,14.694
2024-01-01T00:00:00Z,28079,madrid,7,chamberi,71,gaztambide,23.533,10.421,13.112
2024-01-01T00:00:00Z,28079,madrid,7,chamberi,72,arapiles,24.931,11.111,13.82
2024-01-01T00:00:00Z,28079,madrid,7,chamberi,73,trafalgar,25.328,11.491,13.837
2024-01-01T00:00:00Z,28079,madrid,7,chamberi,74,almagro,19.992,8.841,11.151
2024-01-01T00:00:00Z,28079,madrid,7,chamberi,75,rios rosas,27.962,12.261,15.701
2024-01-01T00:00:00Z,28079,madrid,7,chamberi,76,vallehermoso,20.238,8.793,11.445
2024-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,81,el pardo,3.46,1.729,1.731
2024-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,82,fuentelarreina,3.498,1.591,1.907
2024-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,83,penagrande,44.844,20.857,23.987
2024-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,84,pilar,46.543,21.173,25.37
2024-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,85,la paz,32.343,15.008,17.335
2024-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,86,valverde,66.87,31.99,34.88
2024-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,87,mirasierra,36.744,17.679,19.065
2024-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,88,el goloso,19.596,9.694,9.902
2024-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,91,casa de campo,12.946,6.047,6.899
2024-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,92,argüelles,24.987,11.492,13.495
2024-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,93,ciudad universitaria,16.876,7.835,9.041
2024-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,94,valdezarza,31.614,14.578,17.036
2024-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,95,valdemarin,7.451,3.491,3.96
2024-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,96,el plantio,3.156,1.467,1.689
2024-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,97,aravaca,28.193,13.211,14.982
2024-01-01T00:00:00Z,28079,madrid,10,latina,101,los carmenes,18.423,8.757,9.666
2024-01-01T00:00:00Z,28079,madrid,10,latina,102,puerta del angel,45.513,21.325,24.188
2024-01-01T00:00:00Z,28079,madrid,10,latina,103,lucero,38.072,17.835,20.237
2024-01-01T00:00:00Z,28079,madrid,10,latina,104,aluche,68.973,31.619,37.354
2024-01-01T00:00:00Z,28079,madrid,10,latina,105,campamento,20.657,9.511,11.146
2024-01-01T00:00:00Z,28079,madrid,10,latina,106,cuatro vientos,6.417,3.192,3.225
2024-01-01T00:00:00Z,28079,madrid,10,latina,107,águilas,52.341,24.198,28.143
2024-01-01T00:00:00Z,28079,madrid,11,carabanchel,111,comillas,23.466,10.873,12.593
2024-01-01T00:00:00Z,28079,madrid,11,carabanchel,112,opanel,35.513,16.394,19.119
2024-01-01T00:00:00Z,28079,madrid,11,carabanchel,113,san isidro,42.184,19.962,22.222
2024-01-01T00:00:00Z,28079,madrid,11,carabanchel,114,vista alegre,50.153,23.083,27.07
2024-01-01T00:00:00Z,28079,madrid,11,carabanchel,115,puerta bonita,38.781,18.36,20.421
2024-01-01T00:00:00Z,28079,madrid,11,carabanchel,116,buenavista,51.04,24.74,26.3
2024-01-01T00:00:00Z,28079,madrid,11,carabanchel,117,abrantes,33.269,15.585,17.684
2024-01-01T00:00:00Z,28079,madrid,12,usera,121,orcasitas,23.482,11.01,12.472
2024-01-01T00:00:00Z,28079,madrid,12,usera,122,orcasur,14.851,7.207,7.644
2024-01-01T00:00:00Z,28079,madrid,12,usera,123,san fermin,24.51,11.716,12.794
2024-01-01T00:00:00Z,28079,madrid,12,usera,124,almendrales,23.927,11.389,12.538
2024-01-01T00:00:00Z,28079,madrid,12,usera,125,moscardo,27.873,13.169,14.704
2024-01-01T00:00:00Z,28079,madrid,12,usera,126,zofio,15.298,7.166,8.132
2024-01-01T00:00:00Z,28079,madrid,12,usera,127,pradolongo,19.172,9.144,10.028
2024-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,131,entrevias,36.851,17.711,19.14
2024-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,132,san diego,49.339,23.856,25.483
2024-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,133,palomeras bajas,41.755,19.533,22.222
2024-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,134,palomeras sureste,44.396,21.125,23.271
2024-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,135,portazgo,29.746,13.96,15.786
2024-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,136,numancia,50.961,24.345,26.616
2024-01-01T00:00:00Z,28079,madrid,14,moratalaz,141,pavones,9.208,4.24,4.968
2024-01-01T00:00:00Z,28079,madrid,14,moratalaz,142,horcajo,6.421,3.069,3.352
2024-01-01T00:00:00Z,28079,madrid,14,moratalaz,143,marroquina,26.378,12.105,14.273
2024-01-01T00:00:00Z,28079,madrid,14,moratalaz,144,media legua,17.787,8.073,9.714
2024-01-01T00:00:00Z,28079,madrid,14,moratalaz,145,fontarron,18.0,8.189,9.811
2024-01-01T00:00:00Z,28079,madrid,14,moratalaz,146,vinateros,17.329,7.736,9.593
2024-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,151,ventas,52.223,23.931,28.292
2024-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,152,pueblo nuevo,65.874,30.575,35.299
2024-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,153,quintana,26.762,12.145,14.617
2024-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,154,la concepcion,22.256,10.138,12.118
2024-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,155,san pascual,19.019,8.67,10.349
2024-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,156,san juan bautista,13.12,6.159,6.961
2024-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,157,colina,6.81,3.063,3.747
2024-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,158,atalaya,1.672,717,955
2024-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,159,costillares,22.299,10.438,11.861
2024-01-01T00:00:00Z,28079,madrid,16,hortaleza,161,palomas,7.018,3.442,3.576
2024-01-01T00:00:00Z,28079,madrid,16,hortaleza,162,piovera,15.455,7.422,8.033
2024-01-01T00:00:00Z,28079,madrid,16,hortaleza,163,canillas,40.44,18.793,21.647
2024-01-01T00:00:00Z,28079,madrid,16,hortaleza,164,pinar del rey,53.313,24.503,28.81
2024-01-01T00:00:00Z,28079,madrid,16,hortaleza,165,apostol santiago,15.842,7.541,8.301
2024-01-01T00:00:00Z,28079,madrid,16,hortaleza,166,valdefuentes,73.114,35.738,37.376
2024-01-01T00:00:00Z,28079,madrid,17,villaverde,171,"villaverde alto, c.h. villaverde",50.266,24.101,26.165
2024-01-01T00:00:00Z,28079,madrid,17,villaverde,172,san cristobal,18.87,9.411,9.459
2024-01-01T00:00:00Z,28079,madrid,17,villaverde,173,butarque,22.375,10.81,11.565
2024-01-01T00:00:00Z,28079,madrid,17,villaverde,174,los rosales,39.648,19.005,20.643
2024-01-01T00:00:00Z,28079,madrid,17,villaverde,175,ángeles,36.793,17.236,19.557
2024-01-01T00:00:00Z,28079,madrid,18,villa de vallecas,181,casco historico de vallecas,41.984,20.266,21.718
2024-01-01T00:00:00Z,28079,madrid,18,villa de vallecas,182,santa eugenia,24.168,11.57,12.598
2024-01-01T00:00:00Z,28079,madrid,18,villa de vallecas,183,ensanche de vallecas,56.185,27.317,28.868
2024-01-01T00:00:00Z,28079,madrid,19,vicalvaro,191,casco historico de vicalvaro,37.018,17.76,19.258
2024-01-01T00:00:00Z,28079,madrid,19,vicalvaro,192,valdebernardo,17.693,8.425,9.268
2024-01-01T00:00:00Z,28079,madrid,19,vicalvaro,193,valderrivas,17.868,8.65,9.218
2024-01-01T00:00:00Z,28079,madrid,19,vicalvaro,194,el canaveral,17.193,8.655,8.538
2024-01-01T00:00:00Z,28079,madrid,20,san blas-canillejas,201,simancas,30.158,14.293,15.865
2024-01-01T00:00:00Z,28079,madrid,20,san blas-canillejas,202,hellin,9.965,4.59,5.375
2024-01-01T00:00:00Z,28079,madrid,20,san blas-canillejas,203,amposta,9.749,4.564,5.185
2024-01-01T00:00:00Z,28079,madrid,20,san blas-canillejas,204,arcos,26.28,12.416,13.864
2024-01-01T00:00:00Z,28079,madrid,20,san blas-canillejas,205,rosas,30.838,14.734,16.104
2024-01-01T00:00:00Z,28079,madrid,20,san blas-canillejas,206,rejas,18.196,8.867,9.329
2024-01-01T00:00:00Z,28079,madrid,20,san blas-canillejas,207,canillejas,29.943,13.922,16.021
2024-01-01T00:00:00Z,28079,madrid,20,san blas-canillejas,208,el salvador,11.454,5.437,6.017
2024-01-01T00:00:00Z,28079,madrid,21,barajas,211,alameda de osuna,19.875,9.484,10.391
2024-01-01T00:00:00Z,28079,madrid,21,barajas,212,aeropuerto,1.949,990,959
2024-01-01T00:00:00Z,28079,madrid,21,barajas,213,casco historico de barajas,7.625,3.658,3.967
2024-01-01T00:00:00Z,28079,madrid,21,barajas,214,timon,12.4,5.878,6.522
2024-01-01T00:00:00Z,28079,madrid,21,barajas,215,corralejos,7.763,3.827,3.936
2024-01-01T00:00:00Z,28079,madrid,Todos,todos,Todos,todos,3.460.491,1.620.768,1.839.723
2023-01-01T00:00:00Z,28079,madrid,1,centro,1,centro,139.687,70.77,68.917
2023-01-01T00:00:00Z,28079,madrid,2,arganzuela,2,arganzuela,153.304,71.754,81.55
2023-01-01T00:00:00Z,28079,madrid,3,retiro,3,retiro,117.918,53.458,64.46
2023-01-01T00:00:00Z,28079,madrid,4,salamanca,4,salamanca,145.702,64.452,81.25
2023-01-01T00:00:00Z,28079,madrid,5,chamartin,5,chamartin,144.796,65.245,79.551
2023-01-01T00:00:00Z,28079,madrid,6,tetuan,6,tetuan,160.002,72.938,87.064
2023-01-01T00:00:00Z,28079,madrid,7,chamberi,7,chamberi,138.204,61.149,77.055
2023-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,8,fuencarral-el pardo,248.443,116.944,131.499
2023-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,9,moncloa-aravaca,121.757,56.357,65.4
2023-01-01T00:00:00Z,28079,madrid,10,latina,10,latina,241.672,112.093,129.579
2023-01-01T00:00:00Z,28079,madrid,11,carabanchel,11,carabanchel,262.339,122.632,139.707
2023-01-01T00:00:00Z,28079,madrid,12,usera,12,usera,142.746,67.538,75.208
2023-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,13,puente de vallecas,241.603,114.542,127.061
2023-01-01T00:00:00Z,28079,madrid,14,moratalaz,14,moratalaz,92.814,42.212,50.602
2023-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,15,ciudad lineal,220.345,100.759,119.586
2023-01-01T00:00:00Z,28079,madrid,16,hortaleza,16,hortaleza,198.391,94.1,104.291
2023-01-01T00:00:00Z,28079,madrid,17,villaverde,17,villaverde,159.038,76.131,82.907
2023-01-01T00:00:00Z,28079,madrid,18,villa de vallecas,18,villa de vallecas,117.501,56.726,60.775
2023-01-01T00:00:00Z,28079,madrid,19,vicalvaro,19,vicalvaro,83.804,40.58,43.224
2023-01-01T00:00:00Z,28079,madrid,20,san blas-canillejas,20,san blas-canillejas,161.219,76.154,85.065
2023-01-01T00:00:00Z,28079,madrid,21,barajas,21,barajas,48.646,23.332,25.314
2023-01-01T00:00:00Z,28079,madrid,1,centro,11,palacio,23.501,11.557,11.944
2023-01-01T00:00:00Z,28079,madrid,1,centro,12,embajadores,46.204,24.094,22.11
2023-01-01T00:00:00Z,28079,madrid,1,centro,13,cortes,10.816,5.35,5.466
2023-01-01T00:00:00Z,28079,madrid,1,centro,14,justicia,18.219,9.261,8.958
2023-01-01T00:00:00Z,28079,madrid,1,centro,15,universidad,32.783,16.269,16.514
2023-01-01T00:00:00Z,28079,madrid,1,centro,16,sol,8.164,4.239,3.925
2023-01-01T00:00:00Z,28079,madrid,2,arganzuela,21,imperial,22.385,10.421,11.964
2023-01-01T00:00:00Z,28079,madrid,2,arganzuela,22,acacias,36.069,16.616,19.453
2023-01-01T00:00:00Z,28079,madrid,2,arganzuela,23,chopera,19.761,8.992,10.769
2023-01-01T00:00:00Z,28079,madrid,2,arganzuela,24,legazpi,19.468,9.508,9.96
2023-01-01T00:00:00Z,28079,madrid,2,arganzuela,25,delicias,28.575,13.463,15.112
2023-01-01T00:00:00Z,28079,madrid,2,arganzuela,26,palosdemoguer,25.097,11.797,13.3
2023-01-01T00:00:00Z,28079,madrid,2,arganzuela,27,atocha,1.949,957,992
2023-01-01T00:00:00Z,28079,madrid,3,retiro,31,pacifico,33.027,14.809,18.218
2023-01-01T00:00:00Z,28079,madrid,3,retiro,32,adelfas,18.832,8.699,10.133
2023-01-01T00:00:00Z,28079,madrid,3,retiro,33,estrella,22.649,10.393,12.256
2023-01-01T00:00:00Z,28079,madrid,3,retiro,34,ibiza,21.492,9.568,11.924
2023-01-01T00:00:00Z,28079,madrid,3,retiro,35,losjeronimos,6.825,3.177,3.648
2023-01-01T00:00:00Z,28079,madrid,3,retiro,36,ninojesus,15.093,6.812,8.281
2023-01-01T00:00:00Z,28079,madrid,4,salamanca,41,recoletos,15.444,6.966,8.478
2023-01-01T00:00:00Z,28079,madrid,4,salamanca,42,goya,29.477,12.872,16.605
2023-01-01T00:00:00Z,28079,madrid,4,salamanca,43,fuentedelberro,20.929,9.129,11.8
2023-01-01T00:00:00Z,28079,madrid,4,salamanca,44,guindalera,41.964,19.006,22.958
2023-01-01T00:00:00Z,28079,madrid,4,salamanca,45,lista,20.969,9.056,11.913
2023-01-01T00:00:00Z,28079,madrid,4,salamanca,46,castellana,16.919,7.423,9.496
2023-01-01T00:00:00Z,28079,madrid,5,chamartin,51,elviso,17.274,7.81,9.464
2023-01-01T00:00:00Z,28079,madrid,5,chamartin,52,prosperidad,36.027,16.072,19.955
2023-01-01T00:00:00Z,28079,madrid,5,chamartin,53,ciudadjardin,18.513,8.234,10.279
2023-01-01T00:00:00Z,28079,madrid,5,chamartin,54,hispanoamerica,31.47,14.159,17.311
2023-01-01T00:00:00Z,28079,madrid,5,chamartin,55,nuevaespana,24.466,11.05,13.416
2023-01-01T00:00:00Z,28079,madrid,5,chamartin,56,castilla,17.046,7.92,9.126
2023-01-01T00:00:00Z,28079,madrid,6,tetuan,61,bellasvistas,29.355,13.428,15.927
2023-01-01T00:00:00Z,28079,madrid,6,tetuan,62,cuatrocaminos,34.753,15.537,19.216
2023-01-01T00:00:00Z,28079,madrid,6,tetuan,63,castillejos,20.57,9.239,11.331
2023-01-01T00:00:00Z,28079,madrid,6,tetuan,64,almenara,23.057,10.688,12.369
2023-01-01T00:00:00Z,28079,madrid,6,tetuan,65,valdeacederas,26.573,12.442,14.131
2023-01-01T00:00:00Z,28079,madrid,6,tetuan,66,berruguete,25.694,11.604,14.09
2023-01-01T00:00:00Z,28079,madrid,7,chamberi,71,gaztambide,22.959,10.157,12.802
2023-01-01T00:00:00Z,28079,madrid,7,chamberi,72,arapiles,24.19,10.831,13.359
2023-01-01T00:00:00Z,28079,madrid,7,chamberi,73,trafalgar,24.621,11.147,13.474
2023-01-01T00:00:00Z,28079,madrid,7,chamberi,74,almagro,19.418,8.567,10.851
2023-01-01T00:00:00Z,28079,madrid,7,chamberi,75,riosrosas,27.163,11.828,15.335
2023-01-01T00:00:00Z,28079,madrid,7,chamberi,76,vallehermoso,19.853,8.619,11.234
2023-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,81,elpardo,3.421,1.716,1.705
2023-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,82,fuentelarreina,3.41,1.559,1.851
2023-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,83,penagrande,44.341,20.597,23.744
2023-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,84,pilar,45.61,20.72,24.89
2023-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,85,lapaz,32.192,14.964,17.228
2023-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,86,valverde,64.757,30.851,33.906
2023-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,87,mirasierra,35.676,17.16,18.516
2023-01-01T00:00:00Z,28079,madrid,8,fuencarral-el pardo,88,elgoloso,19.036,9.377,9.659
2023-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,91,casadecampo,12.767,5.958,6.809
2023-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,92,argüelles,24.497,11.207,13.29
2023-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,93,ciudaduniversitaria,16.364,7.603,8.761
2023-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,94,valdezarza,30.484,14.001,16.483
2023-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,95,valdemarin,7.156,3.339,3.817
2023-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,96,elplantio,3.044,1.413,1.631
2023-01-01T00:00:00Z,28079,madrid,9,moncloa-aravaca,97,aravaca,27.445,12.836,14.609
2023-01-01T00:00:00Z,28079,madrid,10,latina,101,loscarmenes,17.903,8.484,9.419
2023-01-01T00:00:00Z,28079,madrid,10,latina,102,puertadelangel,43.292,20.165,23.127
2023-01-01T00:00:00Z,28079,madrid,10,latina,103,lucero,36.749,17.156,19.593
2023-01-01T00:00:00Z,28079,madrid,10,latina,104,aluche,66.588,30.384,36.204
2023-01-01T00:00:00Z,28079,madrid,10,latina,105,campamento,19.75,9.111,10.639
2023-01-01T00:00:00Z,28079,madrid,10,latina,106,cuatrovientos,6.122,3.068,3.054
2023-01-01T00:00:00Z,28079,madrid,10,latina,107,águilas,51.268,23.725,27.543
2023-01-01T00:00:00Z,28079,madrid,11,carabanchel,111,comillas,22.721,10.491,12.23
2023-01-01T00:00:00Z,28079,madrid,11,carabanchel,112,opanel,33.883,15.556,18.327
2023-01-01T00:00:00Z,28079,madrid,11,carabanchel,113,sanisidro,40.368,18.969,21.399
2023-01-01T00:00:00Z,28079,madrid,11,carabanchel,114,vistaalegre,47.727,21.823,25.904
2023-01-01T00:00:00Z,28079,madrid,11,carabanchel,115,puertabonita,36.798,17.349,19.449
2023-01-01T00:00:00Z,28079,madrid,11,carabanchel,116,buenavista,49.151,23.733,25.418
2023-01-01T00:00:00Z,28079,madrid,11,carabanchel,117,abrantes,31.691,14.711,16.98
2023-01-01T00:00:00Z,28079,madrid,12,usera,121,orcasitas,23.085,10.9,12.185
2023-01-01T00:00:00Z,28079,madrid,12,usera,122,orcasur,14.39,6.987,7.403
2023-01-01T00:00:00Z,28079,madrid,12,usera,123,sanfermin,23.598,11.246,12.352
2023-01-01T00:00:00Z,28079,madrid,12,usera,124,almendrales,22.834,10.755,12.079
2023-01-01T00:00:00Z,28079,madrid,12,usera,125,moscardo,26.579,12.531,14.048
2023-01-01T00:00:00Z,28079,madrid,12,usera,126,zofio,14.382,6.681,7.701
2023-01-01T00:00:00Z,28079,madrid,12,usera,127,pradolongo,17.878,8.438,9.44
2023-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,131,entrevias,35.399,16.976,18.423
2023-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,132,sandiego,45.104,21.593,23.511
2023-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,133,palomerasbajas,40.477,18.947,21.53
2023-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,134,palomerassureste,43.162,20.491,22.671
2023-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,135,portazgo,28.741,13.471,15.27
2023-01-01T00:00:00Z,28079,madrid,13,puente de vallecas,136,numancia,48.72,23.064,25.656
2023-01-01T00:00:00Z,28079,madrid,14,moratalaz,141,pavones,8.814,4.035,4.779
2023-01-01T00:00:00Z,28079,madrid,14,moratalaz,142,horcajo,6.339,3.029,3.31
2023-01-01T00:00:00Z,28079,madrid,14,moratalaz,143,marroquina,26.12,11.962,14.158
2023-01-01T00:00:00Z,28079,madrid,14,moratalaz,144,medialegua,17.323,7.828,9.495
2023-01-01T00:00:00Z,28079,madrid,14,moratalaz,145,fontarron,17.333,7.876,9.457
2023-01-01T00:00:00Z,28079,madrid,14,moratalaz,146,vinateros,16.885,7.482,9.403
2023-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,151,ventas,50.218,22.868,27.35
2023-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,152,pueblonuevo,62.84,28.982,33.858
2023-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,153,quintana,25.469,11.449,14.02
2023-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,154,concepcion,20.941,9.402,11.539
2023-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,155,sanpascual,18.327,8.349,9.978
2023-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,156,sanjuanbautista,12.445,5.813,6.632
2023-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,157,colina,6.569,2.973,3.596
2023-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,158,atalaya,1.622,691,931
2023-01-01T00:00:00Z,28079,madrid,15,ciudad lineal,159,costillares,21.914,10.232,11.682
2023-01-01T00:00:00Z,28079,madrid,16,hortaleza,161,palomas,6.922,3.404,3.518
2023-01-01T00:00:00Z,28079,madrid,16,hortaleza,162,piovera,15.041,7.211,7.83
2023-01-01T00:00:00Z,28079,madrid,16,hortaleza,163,canillas,39.786,18.485,21.301
2023-01-01T00:00:00Z,28079,madrid,16,hortaleza,164,pinardelrey,52.031,23.825,28.206
2023-01-01T00:00:00Z,28079,madrid,16,hortaleza,165,apostolsantiago,15.435,7.344,8.091
2023-01-01T00:00:00Z,28079,madrid,16,hortaleza,166,valdefuentes,69.176,33.831,35.345
