PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
12205092;"Centro Cultural Fuente de San Pedro - Valderrivas (Vic�lvaro)";"";"Horario del centro:   De lunes a viernes de 9 a 21:30 horas. S�bados, domingos y festivos de 9 a 21:00 horas. 24, 25, 31 de diciembre y 1, 6 de enero, cerrado.   Horario de secretar�a:   De lunes a jueves de 11 a 15 horas y de 16:30 a 18:30 horas. Viernes de 10 a 15 horas. Julio, de lunes a viernes, de 8:00 a 14:00 horas.";"Sala de exposiciones Sala de estudio y lectura*. (Aforo: 56 puestos) Sala para trabajos en grupo* (Aforo: 24 plazas)   *Cierre de ambas salas a las 21 horas de lunes a viernes y a las 20:30 s�bados, domingos y festivos   Sal�n de actos / Auditorio (Aforo: 176 personas).  Zona wifi.";"";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67d82728d0f1c810VgnVCM2000001f4a900aRCRD";"TITANIO";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28032";"3";"VALDERRIVAS";"19";"VICALVARO";"448965";"4472570";"40.40218085880392";"-3.60141148450391";"917 753 200";"";"ccfuentesanpedro@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1921;"Centro Cultural Galileo (Chamber�)";"El edificio se comenz� a construir en 1889 para ser usado como cocheras de las pompas f�nebres y posteriormente como tanatorio. Ocup� gran parte de una manzana siguiendo la alineaci�n de las calles Galileo, Fernando el Cat�lico y Blasco de Garay. Fue el edificio de la Sociedad de pompas F�nebres, conocido como la funeraria Galileo. Cuando en 1986 fue convertido en Centro Cultural, desapareci� el �ltimo vestigio f�nebre del Distrito. Tanto la disposici�n de los pabellones iniciales, dedicados en planta baja a cuadras y cocheras, como la est�tica arquitect�nica, siguen las pautas marcadas por el lenguaje neomud�jar, resuelto sobre la base de muros de f�brica de ladrillo visto con sobria decoraci�n, en una composici�n horizontal de dos plantas remarcada por una cornisa perimetral corrida y un impostado sobre m�nsulas, interrumpido, sin embargo por salientes apilastrados que superponen en el trazado una secuencia de pa�os verticales en los que se abren los huecos. La monoton�a repetitiva de las fachadas se rompe en la soluci�n del chafl�n, que conforma una suerte de achatado torre�n, y en el centro de las mismas, donde se sit�an los grandes portones de acceso en cuerpos rematados por espada�a y perforados por vanos termales. Arquitecto, Julio Mart�nez-Zapata Rodr�guez: 1898 (P) 1898-1999 (O). Ampliaci�n: Julio Mart�nez-Zapata Rodr�guez: 1905 (P) 1905-1907 (O). Adaptaci�n para Centro Cultural: �lvaro y Luis Hern�ndez G�mez y Mar�a Victoria Haendler Mas : 1985 (P) 1986-1987 (O). (Fuente: Gu�a de Arquitectura y Urbanismo de Madrid. Fundaci�n COAM).";"Horario del Centro.   De lunes a domingos, de 8 a 21 horas.    Horario de Secretar�a:   Lunes y jueves, de 9 a 14 y de 15:30 a 16:30 horas. Del 15 de junio al 15 de septiembre, de lunes a jueves de 9 a 14 horas.  Fuera de este horario el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.  Cerrado:   1 y 6 de enero. 1 y 2 de mayo. 15 de agosto. 12 de octubre. 25 de diciembre";"Espacios   Centro cultural y patio Espacio Anexo Teatro Quique San Francisco Sala de ensayos Mario Vaquerizo incluye dos salas:   Sala de dirigida a grupos de m�sica de dos a diez integrantes.  Sala destinada a m�sicos solistas que necesiten un espacio para realizar ensayos     Servicios   2 Salas de exposiciones 1 Sala de lectura y estudio 1 Sal�n de actos / Auditorio (Aforo 175 personas) Aulas Wifi";"Metro: Quevedo (l�nea 2)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD";"GALILEO";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28015";"2";"ARAPILES";"7";"CHAMBERI";"439741";"4476139";"40.433719454283505";"-3.7104468992841753";"915 913 901";"";"ccgalileo@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
70243;"Centro Cultural Gloria Fuertes (Barajas)";"";"Horario del centro:   De lunes a viernes, de 9 a 21 horas.  S�bados, domingos y festivos cerrado.   Horario de secretar�a:   De lunes a viernes, de 9 a 14 horas y de 15 a 17 horas.   Fuera de este horario el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.";"Sala de exposiciones 6 Aulas Zona wifi";"Consulta los siguientes enlaces";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e5068540e41c010VgnVCM2000000c205a0aRCRD";"LOGRO�O";"AVENIDA";"V";"179";"";"";"";"";"MADRID";"MADRID";"28042";"5";"CORRALEJOS";"21";"BARAJAS";"449666";"4479054";"40.4606308732073";"-3.59366944150524";"913 120 243";"";"ccgloriafuertes@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1930;"Centro Cultural Hortaleza";"";"Horario del centro:    De lunes a domingos y festivos, de 9 a 22 horas.  24 y 31 de diciembre, de 9 a 15 horas. 25 de diciembre y 1 de enero, cerrado.   Horario de secretar�a:   De lunes a jueves, de 9 a 14 horas y de 17 a 19 horas. Viernes, de 9 a 14 horas.  Junio, julio y agosto, de lunes a viernes, de 9 a 14 horas. Semana Santa, semana de San Isidro, �litma semana de diciembre y primera semana de enero, de 9 a 14  horas.   Fuera de este horario el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio Sal�n de actos / auditorio (aforo 122 personas) Salas de ensayo 5 aulas Zona wifi M�quinas vending de caf�, bebidas y sandwiches";"Metro: Parque de Santa Mar�a (l�nea 4)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD";"SANTA VIRGILIA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445577";"4480880";"40.47682410775741";"-3.6420497457238";"913 821 493";"";"cchortaleza@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1929;"Centro Cultural Huerta de la Salud (Hortaleza)";"";"Horario del centro:    De lunes a s�bado, de 10 a 14 y de 16:30 a 20:30 horas. Julio, agosto, Semana Santa, semana San Isidro y Navidad, de lunes a viernes de 8 a 17 horas. 24 y 31 de diciembre, de 10 a 14 horas.  25 diciembre y 1 enero, cerrado.  Fuera de este horario, el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.";"Sal�n de actos / Auditorio: aforo completo 114 plazas Zona wifi";"Metro: San Lorenzo (l�nea 4)";"Silo de Hortaleza    Lunes de 17 a 21 horas. De martes a s�bado de 10 a 14 horas  y de 17 a 21 horas. Domingos y festivos de 10 a 14 horas. 24 de diciembre y 1 de enero, de 10 a 14 horas. S�bados, domingos, festivos de agosto y 25 de diciembre y 1 de enero, cerrado.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc581e79ee71c010VgnVCM1000000b205a0aRCRD";"MAR DE LAS ANTILLAS";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445279";"4480662";"40.47484735634347";"-3.645543866498554";"913 825 309";"";"cultuhortaleza@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
6017747;"Centro Cultural Jos� Luis L�pez V�zquez (San Blas - Canillejas)";"";"Horario del centro:    De lunes a domingo, de 9 a 14 y de 15 a 21 horas. 24, 25, 31 de diciembre y 1 de enero, cerrado.   Horario de secretar�a:   De lunes a jueves, de 9 a 14 horas y de 15 a 18 horas. Viernes, de 9 a 14 horas.  Julio: de lunes a viernes, de 9 a 14 horas.  Fuera de este horario el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio  Sal�n de actos / auditorio (aforo: 194 butacas) 12 aulas Zona wifi";"Consultar los siguientes enlaces:";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b790e37de110f210VgnVCM1000000b205a0aRCRD";"FEBRERO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28022";"6";"REJAS";"20";"SAN BLAS-CANILLEJAS";"451431";"4477510";"40.446826729909155";"-3.5727382893523254";"913 293 900";"";"ccjllopezvazquez@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
142944;"Centro Cultural Jos� Luis Sampedro (Latina)";"Informaci�n general en el tel�fono: 91 526 78 20. Correo electr�nico: cclucero@madrid.es  Informaci�n sobre cursos y talleres en los siguientes enlaces:   Plataforma cursos y talleres Ayuntamiento de Madrid.  Tr�mites cursos y talleres Ayuntamiento de Madrid.";"Horario de verano:    Cerrado del 1 al 24 de agosto.   Julio, agosto y septiembre, de 9 a 21 horas. Cerrado s�bados y domingos.   Horarios de apertura y atenci�n al p�blico:  Lunes a viernes de 9 a 21:30 horas. S�bados de 9 a 13:30 horas.";"4 salas de ensayos. Sala de exposiciones. Sala de lectura y estudio.  Sal�n de actos y auditorio.  6 aulas. Zona WIFI. 2 gimnasios.";"Metro: L�nea 6. Estaciones: Lucero y Laguna.  Autobuses de la EMT: L�nea 55.  Cercan�as RENFE: L�nea C5. Estaci�n: Laguna.";"En la misma sede est� ubicada la Sala de Estudio.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd3fba61e681c010VgnVCM1000000b205a0aRCRD";"CASTROSERNA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28047";"3";"LUCERO";"10";"LATINA";"436432";"4472601";"40.40159394334669";"-3.749110841406562";"915 267 820 / 915 267 821";"";"cclucero@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1919;"Centro Cultural Juan Genov�s (Moncloa - Aravaca)";"";"Horario del centro:    De lunes a viernes, de 9 a 15 y de 15:30 a 21:30 horas.  S�bados, domingos, festivos y agostro, cerrado.   Horario de secretar�a:   De lunes a viernes, de 9 a 14 horas. Martes y jueves de 17:30 a 19 horas. Del 16 de junio al 29 de agosto: de lunes a viernes, de 9 a 14 horas.  Fuera de este horario el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.";"Sala de exposiciones  7 aulas  Auditorio: aforo 300 butacas";"Consultar los siguientes enlaces";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13153d0b5e71c010VgnVCM1000000b205a0aRCRD";"CA&amp;Ntilde;O";"TRAVESIA";"V";"5";"";"";"";"";"MADRID";"MADRID";"28023";"7";"ARAVACA";"9";"MONCLOA-ARAVACA";"433328";"4478964";"40.45867841791346";"-3.7863499043313373";"917 401 596";"";"ccjgenoves@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1913;"Centro Cultural Juan Gris (Moncloa - Aravaca)";"";"Horario del centro:   De lunes a viernes, de 9 a 14:30 horas y de 15:30 a 21 horas. S�bados lectivos, de 9:30 a 14 horas.  Domingos, festivos y agosto cerrado.   Horario de secretar�a:   Lunes y martes, de 9 a 14 horas y de 15:30 A 17:30 horas. De mi�rcoles a viernes, de 9 a 14 horas.  Julio: lunes y martes, de 9 a 14 horas y de 15 A 16 horas. De mi�rcoles a viernes, de 9 a 14 horas.   Fuera de este horario el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.";"3 aulas. Zona wifi.";"Metro: Francos Rodr�guez (l�nea 7).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79a81e79ee71c010VgnVCM1000000b205a0aRCRD";"FRANCOS RODRIGUEZ";"CALLE";"V";"100";"";"";"";"";"MADRID";"MADRID";"28039";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"439610";"4478821";"40.45786266126019";"-3.712247606973967";"914 507 865";"";"ccjuangris@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1951;"Centro Cultural la Elipa (Ciudad Lineal)";"";"Horario del centro:   De lunes a s�bado, de 9 a 22 horas.  Julio: de lunes a viernes, de 9 a 15 horas.  Domingos, festivos y agosto cerrado.   Horario de secretar�a:   De lunes a jueves, de 9 a 14 horas y de 14:30 a 17 horas. Viernes, de 9 a 14 horas. Julio: de lunes a viernes, de 9 a 14 horas.  Fuera de este horario el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.";"Sala de exposiciones Sal�n de actos / auditorio (aforo 250 personas) 8 aulas Zona wifi";"Metro: La Elipa (l�nea 2).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD";"SANTA FELICIDAD";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444825";"4475074";"40.42446957496409";"-3.6504201407465917";"914 055 312";"";"ccelipa@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1917;"Centro Cultural La Vaguada (Fuencarral - El Pardo)";"";"Centro: De lunes a viernes de 08:00 a 22:00h y s�bados de 09:30 a 21:30h. Secretar�a: de lunes a jueves de 9 a 14 y de 16 a 19 horas.    Agosto: De lunes a viernes de 09:00 a 16:30 horas.";"Sala de exposiciones Sal�n de actos / auditorio 7 aulas Zona wifi";"Metro: Barrio del Pilar (l�nea 9). Bus: 49 , 83 , 128 , 132 , 137";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD";"MONFORTE DE LEMOS";"AVENIDA";"V";"38";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439894";"4481167";"40.47900813206291";"-3.709138377702435";"915 886 883";"";"cclavaguada@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
4606802;"Centro Cultural Las Californias (Retiro)";"";"Horario del centro:    De lunes a viernes, de 9 a 14 y de 16 a 22 horas. S�bados, de 10 a 14 y de 16 a 21 horas. Domingos y festivos y agosto, cerrado.   Horario de secretar�a:   De lunes a viernes, de 9 a 14 horas.  Fuera de este horario el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.";"Sala de lectura y estudio. Sal�n de actos / auditorio (aforo 80 personas). 4 aulas. Zona wifi. 2 m�quinas de vending. Atenci�n b�sica en lengua de signos.";"Metro: Puente de Vallecas (l�nea 1) , Mendez �lvaro (l�nea 6)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6c875993dc63110VgnVCM1000000b205a0aRCRD";"LUIS PEIDRO";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28007";"2";"ADELFAS";"3";"RETIRO";"442812";"4472042";"40.397021560779024";"-3.6738766514153163";"915 016 942";"";"cclascalifornias@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1918;"Centro Cultural Lavapi�s (Centro)";"";"Horario del centro:   De lunes a s�bado, de 9 a 14 horas y de 16:30 a 21:15 horas.  Julio y septiembre: de lunes a viernes, de 9 a 14 horas. Domingos, festivos,agosto y d�as 24 y 31 de diciembre, cerrado.   Horario de secretar�a:   De lunes a jueves, de 9 a 14 horas y de 16 A 18 horas. Viernes, de 9 a 14. Julio: de lunes a viernes, de 9 a 14 horas.  Fuera de este horario el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.";"Sal�n de actos / auditorio (aforo 80 personas) 6 aulas Zona wifi";"Metro: Lavapi�s (l�nea 3).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD";"OLIVAR";"CALLE";"V";"46";"";"";"";"";"MADRID";"MADRID";"28012";"2";"EMBAJADORES";"1";"CENTRO";"440474";"4473465";"40.40967898937472";"-3.7015569791252063";"915 060 712";"";"cclavapies@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1938;"Centro Cultural Lope de Vega (Puente de Vallecas)";"";"Horario del centro:    De lunes a viernes, de 9 a 22 horas. Julio: de lunes a viernes, de 9 a 15 horas.  S�bados, domingos, festivos y agosto, cerrado.   Horario de secretar�a:   De lunes a viernes, de 9 a 13:45 y de 17 a 18:45 horas.  Julio: de lunes a viernes, de 9 a 13:45 horas..   Fuera de este horario el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.";"Sala de exposiciones Sala de lectura y estudio (Aforo: 41 personas) Sal�n de actos / auditorio (Aforo: 260 personas) Salas de ensayo 7 Aulas Zona wifi";"Cercan�as Renfe: Asamblea de Madrid-Entrev�as (l�nea C2).";"Consulte normas de acceso a los teatros en informaci�n relacionada.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD";"CONCEJO DE TEVERGA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"442974";"4470850";"40.386296991431074";"-3.671858416387963";"917 570 580";"";"cclopedevega@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1973;"Centro Cultural Los Rosales (Villaverde)";"";"El horario del Centro Cultural Los Rosales es de lunes a viernes de 8 a 22 h ininterrumpidamente y los s�bados de 9:30 a 13:30 h.  Horario de Secretar�a:    Horario de ma�ana: de lunes a viernes de 9:30 a 13:30 h. Horario de tarde: de lunes a jueves de 17 a 19 h. Durante el mes de julio el horario ser� de 9 a 14 h.";"Sala de exposiciones Sala de lectura y estudio Sal�n de actos / auditorio (aforo): 193 butacas + 4 movilidad reducida. 9 aulas Zona Wifi";"Cercan�as Renfe: Villaverde Bajo (l�nea C3 y C4).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5b91e79ee71c010VgnVCM1000000b205a0aRCRD";"LOS ROSALES";"AVENIDA";"V";"133";"";"";"";"";"MADRID";"MADRID";"28021";"3";"BUTARQUE";"17";"VILLAVERDE";"442482";"4466908";"40.3507522003116";"-3.677296127414198";"917 109 273";"";"cclosrosales@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
6469004;"Centro Cultural Mercado de Ibiza (Retiro)";"";"Horario del centro:   De lunes a viernes, de 9 a 14 horas y de 16:30 a 20:30 horas. S�bados, de 9 a 14 horas. Domingos, festivos y agosto cerrado.   Horario de secretar�a:   De lunes a viernes, de 9:00 a 14 horas.   Fuera de este horario el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.";"2 salas de lectura y estudio 6 aulas Zona wifi";"Metro: Ibiza (l�nea 9)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dbeab973f50e7310VgnVCM1000000b205a0aRCRD";"IBIZA";"CALLE";"V";"8";"1�";"";"";"";"MADRID";"MADRID";"28009";"4";"IBIZA";"3";"RETIRO";"442533";"4474392";"40.41817872037522";"-3.677376337125393";"915 572 601";"";"ccibiza@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
1933;"Centro Cultural Meseta de Orcasitas (Usera)";"";"Horario del centro:   De lunes a viernes de 9 a 14 horas y de 15 a 22 horas.  S�bados y domingos, seg�n programaci�n. Agosto cerrado.   Horario de secretar�a:  De lunes a jueves de 9:30 a 14 horas y de 17 a 19:30 horas. Viernes de 9:30 a 13 horas. Agosto cerrado.   Fuera de este horario el centro permanecer� abierto durante la celebraci�n de las actividades que se programen.";"1 Sala de exposiciones 1 Sal�n de actos / auditorio (aforo 280 personas)  Salas de ensayo   Aulas  Zona wifi";"Renfe: Orcasitas (C5)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD";"ASOCIACION";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"439882";"4469031";"40.36969488211539";"-3.7081179166391824";"913 415 677";"";"ccmesetaorcasitas@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"
